"_id","_partitionKey","age","class_id","comment","dad","dob","email_addresses","gender","mom","name","old_class","siblings","surname","time_stamp"
"fa3a78b91fdc9b13c1072ef12a9332cf55581e76dc8051939dc410d5dbbd68fb","students","1","CC","","(546)-752-1302","2020-07-10T08:09:35.118Z","philine.hilberts@example.com","girl","(034)-958-2155","Philine","Next Year","","Hilberts","2021-09-10T08:09:35.118Z"
"9d0cad56a7bc56d00668fa2b47d1fe4b349bcc6efb9e8f96499a312965efb046","students","3","DD","","(413)-693-2877","2018-02-10T08:06:34.021Z","antoinetta.bassa@example.com","girl","(299)-820-7186","Antoinetta","Next Year","","Bassa","2021-09-10T08:06:34.021Z"
"e79cd2cfa97552a4a3a3976697a332d86e725eb152582c59160174074a2a2fbc","students","5","DD","","047-453-22-97","2016-09-10T08:06:34.021Z","ellen.maijala@example.com","girl","03-021-924","Ellen","Next Year","","Maijala","2021-09-10T08:06:34.021Z"
"613f13276ee7e7a0207f768e1c0ae2105d67bd513b3af206d96199508df50794","students","1","DD","","(967)-627-0298","2020-02-10T08:06:34.025Z","riley.bates@example.com","girl","(441)-436-7680","Riley","Next Year","","Bates","2021-09-10T08:06:34.025Z"
"249c5407318c34ed3c0cc41ec74aae091133c4d864d5588dfc4b3af1d50ba0e0","students","1","DD","","0984-725-6623","2020-05-10T08:06:34.025Z","thn.glshn@example.com","girl","089-57746169","ثنا","Next Year","","گلشن","2021-09-10T08:06:34.025Z"
"8cd0d6d4dde554fbd7929ac99ecc83f8c25ef0449531c5da2daeeef09c2f9c00","students","5","DD","","077 637 25 55","2016-03-10T08:06:34.020Z","solange.gaillard@example.com","girl","075 744 90 81","Solange","Next Year","","Gaillard","2021-09-10T08:06:34.020Z"
"f2aff051f1477396bb21d8efcdba0b1518e4e233d3ed6dfc39da1598cf3309b9","students","4","DD","","081-164-9902","2017-08-10T08:06:34.021Z","leo.flores@example.com","boy","061-535-7562","Leo","Next Year","","Flores","2021-09-10T08:06:34.021Z"
"3f3a11a0e712d39380fa707d8c97ff54a5fe34f2d5100f88f98c4eda40341707","students","2","DD","","20131048","2019-02-10T08:06:34.024Z","august.pedersen@example.com","boy","80351722","August","Next Year","","Pedersen","2021-09-10T08:06:34.024Z"
"a831caa3464b580ee9eaeb08e3039183b0e89243afb2f8ff247aeb10e6a04c52","students","1","DD","","0776-251-149","2020-04-10T08:06:34.023Z","nelson.james@example.com","boy","015242 74962","Nelson","Next Year","","James","2021-09-10T08:06:34.023Z"
"c5b3495647451d563351d0e711b7aaced9a55634d28449e6559d831cc5b1f36d","students","4","DD","","017-254-6187","2017-01-10T08:06:34.024Z","dylan.liu@example.com","boy","621-069-8271","Dylan","Next Year","","Liu","2021-09-10T08:06:34.024Z"
"42347f7696ce937a0fbce0de3c1a7f9ce4e360d82703383b33639deed404c27a","students","4","DD","","(443)-336-8657","2016-12-10T08:06:34.022Z","elijah.welch@example.com","boy","(143)-686-1175","Elijah","Next Year","","Welch","2021-09-10T08:06:34.022Z"
"24563df3615b4a79ffe0e37a7d18abf9f83cee9f5e5322049e8ab4fc9ac4fdf2","students","3","DD","","(672)-903-3434","2018-08-10T08:09:35.135Z","ceylan.koc@example.com","girl","(959)-381-4979","Ceylan","Next Year","","Koç","2021-09-10T08:09:35.135Z"
"515d765974290142372d650a896e6e3ddd260174f1149ecf2c1d7e007aef4640","students","2","DD","","0903-009-1375","2019-01-10T08:09:35.131Z","bhrh.njty@example.com","girl","059-81009824","بهاره","Next Year","","نجاتی","2021-09-10T08:09:35.131Z"
"2ef615efc8199f7b5aa4d3062a0a8399065488b0d0d02ae5168207484b2a9d73","students","1","DD","","0703-219-758","2020-03-10T08:09:35.135Z","sam.perez@example.com","girl","017683 33558","Sam","Next Year","","Perez","2021-09-10T08:09:35.135Z"
"94930a4623cb9bafa9c111508f3b543c7b5a9159acf74b475c413b4c94ed6602","students","3","DD","","081-335-8940","2018-08-10T08:09:35.136Z","kelly.carpenter@example.com","girl","051-179-8925","Kelly","Next Year","","Carpenter","2021-09-10T08:09:35.136Z"
"640c13752dc8d9f7bd9565a49428d2a98cf27accc2911728beb9bbc2f30a9bf5","students","2","DD","","(728)-347-6719","2019-06-10T08:09:35.131Z","craig.kennedy@example.com","boy","(214)-168-9888","Craig","Next Year","","Kennedy","2021-09-10T08:09:35.131Z""_id","_partitionKey","age","class_id","comment","dad","dob","email_addresses","gender","mom","name","old_class","siblings","surname","time_stamp"
"97c14afa07b8a492f7ab698c9b24ae0394fee93be4e9a937fc978d327e6c0947","students","0","AA","","0905-081-6654","2020-12-10T08:06:34.010Z","sryn.sdr@example.com","girl","024-18249917","سارینا","Next Year","","صدر","2021-09-10T08:06:34.010Z"
"97cf86e58065e2a16110000c76d395d052143b083ece73cd16a7d66699040550","students","3","AA","","043-925-53-59","2018-09-10T08:06:34.012Z","eelis.makinen@example.com","boy","06-379-972","Eelis","Next Year","","Makinen","2021-09-10T08:06:34.012Z"
"d1cbb6929481ebd37a17d73f23782a1fc8b0cba76a9300274f5d40153d5c50de","students","4","AA","","(529)-042-3093","2017-02-10T08:06:34.011Z","baris.kirac@example.com","boy","(323)-694-8932","Barış","Next Year","","Kıraç","2021-09-10T08:06:34.011Z"
"1cdb6641033b36669f7877038ef0e9e932870f47fb85585a1835ca5e0cfe1516","students","5","AA","","658-429-512","2016-07-10T08:06:34.012Z","ismael.rodriguez@example.com","boy","982-828-393","Ismael","Next Year","","Rodriguez","2021-09-10T08:06:34.012Z"
"3f6caada569ab9faa3e646006bc0db9297b88ae922a0084e77c3d2b14abbcd9c","students","4","AA","","0738-274-700","2017-02-10T08:06:34.004Z","paige.day@example.com","girl","016977 50065","Paige","Next Year","","Day","2021-09-10T08:06:34.005Z"
"196b6399857ede31671fac1e35083cac61bbb2dcc1d7545c296a7fac77f116d9","students","2","AA","","(361)-664-1610","2019-03-10T08:06:34.011Z","xenia.waardenburg@example.com","girl","(666)-021-3707","Xenia","Next Year","","Waardenburg","2021-09-10T08:06:34.011Z"
"a7e8fd77e7a5bad7004dd8da895920dcb71563f3cc1d413d235d9ecb256933f3","students","1","AA","","541-506-5242","2020-06-10T08:06:34.012Z","alexis.ennis@example.com","girl","016-709-5375","Alexis","Next Year","","Ennis","2021-09-10T08:06:34.012Z"
"e1587bf8815944832993956277c3f88a26ed6a9f23c9f5463572f8b68eb2dc82","students","2","AA","","843-483-6999","2019-08-10T08:06:34.010Z","marilou.smith@example.com","girl","197-694-9928","Marilou","Next Year","","Smith","2021-09-10T08:06:34.010Z"
"eb20330d4f7d6a9d3c8db8627099eecb739a40798a970155f84df68fa8b63402","students","4","AA","","484-588-4152","2017-05-10T08:06:34.011Z","zoe.miller@example.com","girl","061-239-4577","Zoe","Next Year","","Miller","2021-09-10T08:06:34.011Z"
"f64f0b343ee6741d75b189d9411c2ceabc159336e13c80af018fcdcc9b714e43","students","1","AA","","(66) 3196-5197","2020-01-10T08:09:35.101Z","francelina.peixoto@example.com","girl","(47) 5022-7125","Francelina","Next Year","","Peixoto","2021-09-10T08:09:35.101Z"
"257b0ef198ccebbb963760d984032f8a09d69b71a4ffa64c52c23b4f5b957191","students","5","AA","","06-92-02-43-37","2016-04-10T08:09:35.102Z","sarah.berger@example.com","girl","01-93-91-72-55","Sarah","Next Year","","Berger","2021-09-10T08:09:35.102Z"
"23169bb23299e1de4415c1976787160f4256e806d83414cd82f52656ad494e6b","students","1","AA","","0799-184-554","2020-01-10T08:09:35.103Z","elizabeth.palmer@example.com","girl","01290 950562","Elizabeth","Next Year","","Palmer","2021-09-10T08:09:35.103Z"
"8927bf6d540fb64d90cd07c664507073c7be4c9f6ee676082c344573f2fb4ebb","students","5","AA","","655-808-817","2016-05-10T08:09:35.103Z","rosario.benitez@example.com","girl","910-094-532","Rosario","Next Year","","Benitez","2021-09-10T08:09:35.103Z"
"1a141c309f97f0d67a4d8c993161c4352a6dc6a5e5544e1fbc28d7a2af1cb079","students","2","AA","","32319536","2019-01-10T08:09:35.101Z","simon.poulsen@example.com","boy","83409075","Simon","Next Year","","Poulsen","2021-09-10T08:09:35.101Z"
"e607ec96b045fbcfa000002398858566ba56ba8680d5601c6e16fced4ccdfefb","students","4","AA","","(274)-066-3864","2017-05-10T08:09:35.103Z","grayson.kumar@example.com","boy","(969)-632-5572","Grayson","Next Year","","Kumar","2021-09-10T08:09:35.103Z"
"2d37bc83fe74cc8dd78aa264236e56bdfc2ab1274c7501f148f07dbc31e53895","students","2","BB","","(800)-369-5814","2019-07-10T08:06:34.013Z","vedat.kulaksizoglu@example.com","boy","(100)-559-1632","Vedat","Next Year","","Kulaksızoğlu","2021-09-10T08:06:34.013Z"
"1e2524ebd85f8495e6df1e1128d0d50c632595ddc44e227564cc51d9bf9e0dc2","students","1","BB","","93581153","2020-03-10T08:06:34.013Z","anders.braenden@example.com","boy","78540963","Anders","Next Year","","Brænden","2021-09-10T08:06:34.013Z"
"7b6f0cfc6107876a37dbec2762ae5dfb7536a93229d487d4fed50da968628cdc","students","5","BB","","0177-0576000","2016-09-10T08:06:34.012Z","tim.reusch@example.com","boy","0253-8888485","Tim","Next Year","","Reusch","2021-09-10T08:06:34.012Z"
"48c048149972d7df217ff1b2158e1c8ce02abbacd33f170f7a5590bb3db599c7","students","1","BB","","040-926-61-47","2019-12-10T08:06:34.014Z","anton.huhtala@example.com","boy","05-466-032","Anton","Next Year","","Huhtala","2021-09-10T08:06:34.014Z"
"7f84efe62084a3ffccd3b29a79bfaa871954adde1859a4068df23536b2371d30","students","3","BB","","06-10-07-25-23","2018-01-10T08:06:34.015Z","marin.lucas@example.com","boy","04-56-40-85-24","Marin","Next Year","","Lucas","2021-09-10T08:06:34.015Z"
"97172adf2823c467ad120901477d8537a51872a2ce0d58bb95bcdb96cbe309ea","students","5","BB","","0418-908-894","2016-06-10T08:06:34.014Z","darryl.fleming@example.com","boy","08-1969-1217","Darryl","Next Year","","Fleming","2021-09-10T08:06:34.014Z"
"af0bd47c7ced150c2d7bfae14c47617280bf04e6b0e00a4316bcaa485528a68d","students","2","BB","","(878)-706-6579","2019-06-10T08:06:34.015Z","amber.evans@example.com","girl","(507)-953-1060","Amber","Next Year","","Evans","2021-09-10T08:06:34.015Z"
"b8ad24118d2377c73eeed13f957a83a6dc278e846d21e87981b68ffaa526700c","students","1","BB","","95454472","2020-04-10T08:06:34.014Z","kai.myhra@example.com","boy","63221797","Kai","Next Year","","Myhra","2021-09-10T08:06:34.014Z"
"6f1e7a7f279ae61f7b3ff269c3e39f7af4bacf72239da4e2d982c96df1292f5a","students","2","BB","","(65) 0431-0825","2019-06-10T08:06:34.015Z","solene.moura@example.com","girl","(50) 3253-8927","Solene","Next Year","","Moura","2021-09-10T08:06:34.015Z"
"a80f984d2b0247215244e9785489cd7d38b9c2e6d3d7d056443db37f5941a316","students","0","BB","","646-147-095","2021-04-10T08:06:34.014Z","roberto.gomez@example.com","boy","977-534-961","Roberto","Next Year","","Gomez","2021-09-10T08:06:34.014Z"
"bef2a89098d6b77ec327bb1b39d785641ae79ebbcc5d722d162acc10a7bbfc3b","students","1","BB","","503-395-6852","2019-12-10T08:09:35.109Z","annabelle.martin@example.com","girl","990-637-5465","Annabelle","Next Year","","Martin","2021-09-10T08:09:35.109Z"
"a144391db792c583cd174b96d1c7a133f61fe40109da723d69fc0db7b8fbcdfc","students","3","BB","","0471-344-994","2018-08-10T08:09:35.108Z","edith.ramirez@example.com","girl","05-1295-4277","Edith","Next Year","","Ramirez","2021-09-10T08:09:35.108Z"
"c61e241aded2e8a0387049308a9e558f7e02429b9c8d10d8f220232304c5b52f","students","3","BB","","(935)-055-2854","2018-08-10T08:09:35.112Z","vickie.wright@example.com","girl","(407)-341-7828","Vickie","Next Year","","Wright","2021-09-10T08:09:35.112Z"
"6985b2ba0cb9c8443e3407849386f7f9720cde3804bd1759ed2b11659f76323f","students","5","BB","","081-437-2938","2016-01-10T08:09:35.110Z","gerald.holland@example.com","boy","051-166-2249","Gerald","Next Year","","Holland","2021-09-10T08:09:35.110Z"
"1afbfe4b5b3ef7d18b5ead9c4cfe351605c3b07629a94837837146b46e77deac","students","2","BB","","611-535-701","2019-06-10T08:09:35.111Z","alicia.gomez@example.com","girl","917-563-198","Alicia","Next Year","","Gomez","2021-09-10T08:09:35.111Z"
"0728c1624f9520ff618b44a167f79625a0705546dae95451229cb57f2068757e","students","0","CC","","(547)-069-1570","2020-12-10T08:06:34.017Z","sophia.edwards@example.com","girl","(016)-204-8679","Sophia","Next Year","","Edwards","2021-09-10T08:06:34.017Z"
"65d6d349adcdc4b42c7f8028e83af8b4d185553a079c7351a7d7091bda6c0c6e","students","1","CC","","761-026-3864","2020-09-10T08:06:34.019Z","olivier.smith@example.com","boy","746-900-9301","Olivier","Next Year","","Smith","2021-09-10T08:06:34.019Z"
"b7cac3e000fc8e880a1dab4e733d2078d9ae857844f6757cde73a669ad4ed503","students","5","CC","","077 095 49 19","2016-08-10T08:06:34.017Z","oskar.bertrand@example.com","boy","076 316 16 78","Oskar","Next Year","","Bertrand","2021-09-10T08:06:34.017Z"
"fa71049190db0058225e83d5e1e650457698c967466ac302c4f7ef71d7c84bf8","students","5","CC","","658-243-136","2016-07-10T08:06:34.016Z","virginia.sanchez@example.com","girl","910-975-326","Virginia","Next Year","","Sanchez","2021-09-10T08:06:34.016Z"
"e6722c8b880e4876ccdee3f451c8d8816a084862faa149f8b059a35355e46892","students","5","CC","","(178)-026-7810","2016-07-10T08:06:34.016Z","leigh.korteland@example.com","girl","(900)-855-3850","Leigh","Next Year","","Korteland","2021-09-10T08:06:34.016Z"
"c7f72e9ac51bbc37897cc3b1ab927bd4e287afcaa41b637dc5235d383af6718f","students","2","CC","","95164220","2019-04-10T08:06:34.018Z","abdullahi.moradi@example.com","boy","88285062","Abdullahi","Next Year","","Moradi","2021-09-10T08:06:34.018Z"
"365a5033aeaea35e2f761df2f19b020e264897848ba57330b2295e7a877b35c0","students","5","CC","","29533836","2016-02-10T08:06:34.018Z","rasmus.poulsen@example.com","boy","17747524","Rasmus","Next Year","","Poulsen","2021-09-10T08:06:34.018Z"
"238f08ac7f6512ee593fad744c85322bf7972e7a107df495bb01fe7216424a4f","students","1","CC","","42092783","2020-02-10T08:06:34.018Z","thorvald.saetran@example.com","boy","64389544","Thorvald","Next Year","","Sætran","2021-09-10T08:06:34.018Z"
"e0488e8f10ebcf922f2ccd40195572588879bec26de6f3d6e3f8dfe3da72746e","students","4","CC","","0928-883-1196","2017-07-10T08:06:34.017Z","aalyrd.hsyny@example.com","boy","071-98786597","علیرضا","Next Year","","حسینی","2021-09-10T08:06:34.017Z"
"86b14489172c2fb38b4ad7b4d295898929b54c6f6d23300ffe5c5f49c9877566","students","5","CC","","(286)-645-0325","2015-12-10T08:06:34.017Z","falco.hoitink@example.com","boy","(770)-672-9321","Falco","Next Year","","Hoitink","2021-09-10T08:06:34.017Z"
"32dcc5b46e6f3589ed9c89dad8d109cfcae89b5fc1cfeee4a44d6470617bc56b","students","5","CC","","049-544-33-65","2016-06-10T08:09:35.130Z","sanni.kallio@example.com","girl","06-170-154","Sanni","Next Year","","Kallio","2021-09-10T08:09:35.130Z"
"e41cbf6f3480c07fad3d36eb955a591b41e4735d648b054b8ee0e1b637ba0a1b","students","5","CC","","(98) 6397-0698","2016-07-10T08:09:35.118Z","eliseu.lima@example.com","boy","(56) 0043-9412","Eliseu","Next Year","","Lima","2021-09-10T08:09:35.118Z"
"e7227e2b4fe63b0a690ffc7a1bc4734dc0dd99478c4d15e8d2f10600e1e57048","students","2","CC","","(43) 0418-5372","2019-09-10T08:09:35.115Z","sali.nascimento@example.com","boy","(65) 1961-9368","Sáli","Next Year","","Nascimento","2021-09-10T08:09:35.115Z"
"3804dec4a7fd58cba539b58efe1d9d2162961fc201eb79dd9b2679edcbebe1a5","students","4","CC","","046-005-00-98","2016-12-10T08:09:35.117Z","linnea.rintala@example.com","girl","03-005-947","Linnea","Next Year","","Rintala","2021-09-10T08:09:35.117Z"
"fa3a78b91fdc9b13c1072ef12a9332cf55581e76dc8051939dc410d5dbbd68fb","students","1","CC","","(546)-752-1302","2020-07-10T08:09:35.118Z","philine.hilberts@example.com","girl","(034)-958-2155","Philine","Next Year","","Hilberts","2021-09-10T08:09:35.118Z"
"9d0cad56a7bc56d00668fa2b47d1fe4b349bcc6efb9e8f96499a312965efb046","students","3","DD","","(413)-693-2877","2018-02-10T08:06:34.021Z","antoinetta.bassa@example.com","girl","(299)-820-7186","Antoinetta","Next Year","","Bassa","2021-09-10T08:06:34.021Z"
"e79cd2cfa97552a4a3a3976697a332d86e725eb152582c59160174074a2a2fbc","students","5","DD","","047-453-22-97","2016-09-10T08:06:34.021Z","ellen.maijala@example.com","girl","03-021-924","Ellen","Next Year","","Maijala","2021-09-10T08:06:34.021Z"
"613f13276ee7e7a0207f768e1c0ae2105d67bd513b3af206d96199508df50794","students","1","DD","","(967)-627-0298","2020-02-10T08:06:34.025Z","riley.bates@example.com","girl","(441)-436-7680","Riley","Next Year","","Bates","2021-09-10T08:06:34.025Z"
"249c5407318c34ed3c0cc41ec74aae091133c4d864d5588dfc4b3af1d50ba0e0","students","1","DD","","0984-725-6623","2020-05-10T08:06:34.025Z","thn.glshn@example.com","girl","089-57746169","ثنا","Next Year","","گلشن","2021-09-10T08:06:34.025Z"
"8cd0d6d4dde554fbd7929ac99ecc83f8c25ef0449531c5da2daeeef09c2f9c00","students","5","DD","","077 637 25 55","2016-03-10T08:06:34.020Z","solange.gaillard@example.com","girl","075 744 90 81","Solange","Next Year","","Gaillard","2021-09-10T08:06:34.020Z"
"f2aff051f1477396bb21d8efcdba0b1518e4e233d3ed6dfc39da1598cf3309b9","students","4","DD","","081-164-9902","2017-08-10T08:06:34.021Z","leo.flores@example.com","boy","061-535-7562","Leo","Next Year","","Flores","2021-09-10T08:06:34.021Z"
"3f3a11a0e712d39380fa707d8c97ff54a5fe34f2d5100f88f98c4eda40341707","students","2","DD","","20131048","2019-02-10T08:06:34.024Z","august.pedersen@example.com","boy","80351722","August","Next Year","","Pedersen","2021-09-10T08:06:34.024Z"
"a831caa3464b580ee9eaeb08e3039183b0e89243afb2f8ff247aeb10e6a04c52","students","1","DD","","0776-251-149","2020-04-10T08:06:34.023Z","nelson.james@example.com","boy","015242 74962","Nelson","Next Year","","James","2021-09-10T08:06:34.023Z"
"c5b3495647451d563351d0e711b7aaced9a55634d28449e6559d831cc5b1f36d","students","4","DD","","017-254-6187","2017-01-10T08:06:34.024Z","dylan.liu@example.com","boy","621-069-8271","Dylan","Next Year","","Liu","2021-09-10T08:06:34.024Z"
"42347f7696ce937a0fbce0de3c1a7f9ce4e360d82703383b33639deed404c27a","students","4","DD","","(443)-336-8657","2016-12-10T08:06:34.022Z","elijah.welch@example.com","boy","(143)-686-1175","Elijah","Next Year","","Welch","2021-09-10T08:06:34.022Z"
"24563df3615b4a79ffe0e37a7d18abf9f83cee9f5e5322049e8ab4fc9ac4fdf2","students","3","DD","","(672)-903-3434","2018-08-10T08:09:35.135Z","ceylan.koc@example.com","girl","(959)-381-4979","Ceylan","Next Year","","Koç","2021-09-10T08:09:35.135Z"
"515d765974290142372d650a896e6e3ddd260174f1149ecf2c1d7e007aef4640","students","2","DD","","0903-009-1375","2019-01-10T08:09:35.131Z","bhrh.njty@example.com","girl","059-81009824","بهاره","Next Year","","نجاتی","2021-09-10T08:09:35.131Z"
"2ef615efc8199f7b5aa4d3062a0a8399065488b0d0d02ae5168207484b2a9d73","students","1","DD","","0703-219-758","2020-03-10T08:09:35.135Z","sam.perez@example.com","girl","017683 33558","Sam","Next Year","","Perez","2021-09-10T08:09:35.135Z"
"94930a4623cb9bafa9c111508f3b543c7b5a9159acf74b475c413b4c94ed6602","students","3","DD","","081-335-8940","2018-08-10T08:09:35.136Z","kelly.carpenter@example.com","girl","051-179-8925","Kelly","Next Year","","Carpenter","2021-09-10T08:09:35.136Z"
"640c13752dc8d9f7bd9565a49428d2a98cf27accc2911728beb9bbc2f30a9bf5","students","2","DD","","(728)-347-6719","2019-06-10T08:09:35.131Z","craig.kennedy@example.com","boy","(214)-168-9888","Craig","Next Year","","Kennedy","2021-09-10T08:09:35.131Z"
